"","school_utd_rank","school_utd_id","phd_utd_rank","phd_utd_id","name","school","school_fire_id","rank","joinyear","USNWR_Name","CityState","USNWRLocation","Zip","Degrees","DepartmentSchool1","DepartmentSchool2","school_usnwr_rank","USNWR_rank_orig","usnwr_type","enrollment","phd_orig","phd","degree","phdyear","sample"
"1951",122,122,27,27,"Wang, Albert Yan","Auburn University",40,"Assoc","2016","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","Arizona St","Arizona State University","PHD",2007,"UTD"
"1952",122,122,31,31,"Yost, Keven","Auburn University",40,"Assoc","2003","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","Purdue","Purdue University","PHD",2002,"UTD"
"1953",122,122,34,34,"Sirmans, Stace","Auburn University",40,"Asst","2018","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","Florida","University of Florida","PHD",2014,"UTD"
"1954",122,122,43,43,"Colquitt, L. Lee","Auburn University",40,"C-Pr","1995","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","Georgia","University of Georgia","PHD",1995,"UTD"
"1955",122,122,43,43,"Cicero, David C.","Auburn University",40,"Assoc","2016","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","Georgia","University of Georgia","PHD",2007,"UTD"
"1956",122,122,48,48,"Marshall, Beverly B.","Auburn University",40,"Prof","1998","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","Ga State","Georgia State University","PHD",1998,"UTD"
"1957",122,122,48,48,"Shen, Mo","Auburn University",40,"Asst","2018","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","Ga State","Georgia State University","PHD",2018,"UTD"
"1958",122,122,50,50,"Jensen, Marlin R. H.","Auburn University",40,"Assoc","1988","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","Texas A&M","Texas A&M University","PHD",88,"UTD"
"1959",122,122,70,70,"Hilliard, Jitka","Auburn University",40,"Assoc","2009","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","LSU","Louisiana State University","PHD",2008,"UTD"
"1960",122,122,95,95,"Benefield, Justin D.","Auburn University",40,"Asst","2012","Auburn University","Auburn, AL","Auburn, AL","36849-5245","BS,MS,MBA,PHD","Department of Finance","Harbert Col of Business",97,"97","National Universities","31,956","Alabama","University of Alabama","PHD",2006,"UTD"
"1961",123,123,49,49,"Stowe, John D.","Ohio University",447,"Prof","2008","Ohio University","Athens, OH","Athens, OH","45701-2979","BA,MBA","Department of Finance","College of Business Adm",176,"176","National Universities","22,406","Houston","University of Houston","PHD",1974,"UTD"
"1962",123,123,66,66,"Stowe, David","Ohio University",447,"Asst",NA,"Ohio University","Athens, OH","Athens, OH","45701-2979","BA,MBA","Department of Finance","College of Business Adm",176,"176","National Universities","22,406","Missouri","U of Missouri at Columbia","PHD",2014,"UTD"
"1963",123,123,67,67,"Tayal, Jitendra","Ohio University",447,"Asst",NA,"Ohio University","Athens, OH","Athens, OH","45701-2979","BA,MBA","Department of Finance","College of Business Adm",176,"176","National Universities","22,406","Va Tech","Virginia Poly Inst & St Un","PHD",2016,"UTD"
"1964",123,123,85,85,"Chen, Haosi","Ohio University",447,"Asst",NA,"Ohio University","Athens, OH","Athens, OH","45701-2979","BA,MBA","Department of Finance","College of Business Adm",176,"176","National Universities","22,406","Tennessee","University of Tennessee","PHD",2018,"UTD"
"1965",123,123,97,97,"Fodor, Andrew","Ohio University",447,"C-Ac",NA,"Ohio University","Athens, OH","Athens, OH","45701-2979","BA,MBA","Department of Finance","College of Business Adm",176,"176","National Universities","22,406","Fla State","Florida State University","PHD",2008,"UTD"
"1966",123,123,97,97,"Bergsma, Kelley M.","Ohio University",447,"Asst",NA,"Ohio University","Athens, OH","Athens, OH","45701-2979","BA,MBA","Department of Finance","College of Business Adm",176,"176","National Universities","22,406","Fla State","Florida State University","PHD",2015,"UTD"
"1967",123,123,139,140,"Davidson, Travis","Ohio University",447,"Assoc",NA,"Ohio University","Athens, OH","Athens, OH","45701-2979","BA,MBA","Department of Finance","College of Business Adm",176,"176","National Universities","22,406","Okla State","Oklahoma State University","PHD",NA,"UTD"
"1968",123,123,162,162,"Gokkaya, Sinan","Ohio University",447,"Assoc",NA,"Ohio University","Athens, OH","Athens, OH","45701-2979","BA,MBA","Department of Finance","College of Business Adm",176,"176","National Universities","22,406","Miss State","Mississippi State Univ","PHD",2012,"UTD"
"1969",124,124,16,16,"Brunarski, Kelly R.","Miami University",354,"Prof","1999","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Ohio State","Ohio State University","PHD",1992,"UTD"
"1970",124,124,18,18,"Marshall, David W.","Miami University",354,"Asst","1986","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Illinois","University of Illinois","PHD",1988,"UTD"
"1971",124,124,22,22,"Schonlau, Robert","Miami University",354,"Assoc","2018","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","U Wash","University of Washington","PHD",2010,"UTD"
"1972",124,124,22,22,"Henry, Tyler","Miami University",354,"Assoc","2012","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","U Wash","University of Washington","PHD",2005,"UTD"
"1973",124,124,36,36,"Gempesaw, David","Miami University",354,"Asst","2019","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Penn State","Penn State University","PHD",2019,"UTD"
"1974",124,124,36,36,"Goldie, Brad","Miami University",354,"Asst","2014","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Penn State","Penn State University","PHD",2012,"UTD"
"1975",124,124,43,43,"Thompson Badgett, Mary Eliza","Miami University",354,"Asst",NA,"Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Georgia","University of Georgia","PHD",2013,"UTD"
"1976",124,124,46,46,"Yin, David","Miami University",354,"Asst","2018","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Arizona","University of Arizona","PHD",2018,"UTD"
"1977",124,124,62,62,"Boulton, Thomas","Miami University",354,"Prof","2007","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Pittsburgh","University of Pittsburgh","PHD",2006,"UTD"
"1978",124,124,63,63,"Shrider, David","Miami University",354,"Assoc","2004","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","S Carolina","Univ of South Carolina","PHD",2003,"UTD"
"1979",124,124,63,63,"Nixon, Terry","Miami University",354,"Prof","2001","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","S Carolina","Univ of South Carolina","PHD",1996,"UTD"
"1980",124,124,66,66,"Wang, Feifei","Miami University",354,"Asst","2017","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Missouri","U of Missouri at Columbia","PHD",2017,"UTD"
"1981",124,124,85,85,"Biggerstaff, Lee","Miami University",354,"Asst","2014","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Tennessee","University of Tennessee","PHD",2014,"UTD"
"1982",124,124,86,86,"Gebeyehu, Haim Kassa","Miami University",354,"Asst","2013","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Cincinnati","University of Cincinnati","PHD",NA,"UTD"
"1983",124,124,94,94,"Liu, Xi","Miami University",354,"Asst","2017","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","South Fla","University of South Florida","PHD",2012,"UTD"
"1984",124,124,97,97,"Harman, Yvette","Miami University",354,"Prof","2000","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Fla State","Florida State University","PHD",2000,"UTD"
"1985",124,124,139,140,"Harper, Joel","Miami University",354,"C-Pr","2918","Miami University--Oxford","Oxford, OH","Oxford, OH","45056","BS,MBA,MACC","Department of Finance","Farmer Sch of Business",103,"103","National Universities","34,727","Okla State","Oklahoma State University","PHD",1996,"UTD"
"1986",125,125,36,36,"Beardsley, Xiaoxin Wang","Southern Illinois Univ",568,"C-Pr","2003","Southern Illinois University--Carbondale","Carbondale, IL","Carbondale, IL","62901-4626","BS,MBA,MA,DBA","Department of Finance","College of Business",258,"258","National Universities","14,904","Penn State","Penn State University","PHD",2003,"UTD"
"1987",125,125,36,36,"Peterson, Mark A.","Southern Illinois Univ",568,"Prof","1997","Southern Illinois University--Carbondale","Carbondale, IL","Carbondale, IL","62901-4626","BS,MBA,MA,DBA","Department of Finance","College of Business",258,"258","National Universities","14,904","Penn State","Penn State University","PHD",1996,"UTD"
"1988",125,125,78,78,"VanAlfen, Tyson D.","Southern Illinois Univ",568,"Asst","2019","Southern Illinois University--Carbondale","Carbondale, IL","Carbondale, IL","62901-4626","BS,MBA,MA,DBA","Department of Finance","College of Business",258,"258","National Universities","14,904","Kentucky","University of Kentucky","PHD",2019,"UTD"
"1989",126,126,25,25,"Daniels, Joseph","Marquette University",331,NA,NA,"Marquette University","Milwaukee, WI","Milwaukee, WI","53233-1881","BS,MBA","Department of Finance","Straz College of Bus Ad",88,"88","National Universities","45,666","Indiana","Indiana University","PHD",1992,"UTD"
"1990",126,126,27,27,"Cashman, George","Marquette University",331,"Assoc","2015","Marquette University","Milwaukee, WI","Milwaukee, WI","53233-1881","BS,MBA","Department of Finance","Straz College of Bus Ad",88,"88","National Universities","45,666","Arizona St","Arizona State University","PHD",2007,"UTD"
"1991",126,126,28,28,"Peck, Sarah W.","Marquette University",331,"Assoc","1996","Marquette University","Milwaukee, WI","Milwaukee, WI","53233-1881","BS,MBA","Department of Finance","Straz College of Bus Ad",88,"88","National Universities","45,666","Rochester","University of Rochester","PHD",1992,"UTD"
"1992",126,126,66,66,"Arena, Matteo","Marquette University",331,"C-Ac","2006","Marquette University","Milwaukee, WI","Milwaukee, WI","53233-1881","BS,MBA","Department of Finance","Straz College of Bus Ad",88,"88","National Universities","45,666","Missouri","U of Missouri at Columbia","PHD",2006,"UTD"
"1993",126,126,88,89,"Pennington-Cross, Anthony","Marquette University",331,"Prof","2006","Marquette University","Milwaukee, WI","Milwaukee, WI","53233-1881","BS,MBA","Department of Finance","Straz College of Bus Ad",88,"88","National Universities","45,666","Geo Wash","George Washington Univ","PHD",1997,"UTD"
"1994",126,126,94,94,"Wang, Bin","Marquette University",331,"Asst","2017","Marquette University","Milwaukee, WI","Milwaukee, WI","53233-1881","BS,MBA","Department of Finance","Straz College of Bus Ad",88,"88","National Universities","45,666","South Fla","University of South Florida","PHD",2014,"UTD"
"1995",126,126,105,105,"Nguyen, Nga Q.","Marquette University",331,"Asst","2014","Marquette University","Milwaukee, WI","Milwaukee, WI","53233-1881","BS,MBA","Department of Finance","Straz College of Bus Ad",88,"88","National Universities","45,666","Texas Tech","Texas Tech University","PHD",2013,"UTD"
"1996",126,126,NA,NA,"Jeon, Byounghyun (BH)","Marquette University",331,"Asst","2019","Marquette University","Milwaukee, WI","Milwaukee, WI","53233-1881","BS,MBA","Department of Finance","Straz College of Bus Ad",88,"88","National Universities","45,666","KAIST","International","PHD",2019,"UTD"
"1997",126,127,25,25,"Fuller, Kathleen","University of Mississippi",371,"Assoc","2005","University of Mississippi","University, MS","University, MS","38677","BA,MA,PHD","Finance","School of Business Adm",160,"160","National Universities","25,090","Indiana","Indiana University","PHD",1998,"UTD"
"1998",126,127,36,36,"Garate, Sergio","University of Mississippi",371,"Asst",NA,"University of Mississippi","University, MS","University, MS","38677","BA,MA,PHD","Finance","School of Business Adm",160,"160","National Universities","25,090","Penn State","Penn State University","PHD",2018,"UTD"
"1999",126,127,37,37,"Walker, M. Mark","University of Mississippi",371,"Assoc","1988","University of Mississippi","University, MS","University, MS","38677","BA,MA,PHD","Finance","School of Business Adm",160,"160","National Universities","25,090","Mich State","Michigan State University","PHD",1988,"UTD"
"2000",126,127,37,37,"Hawley, Delvin D.","University of Mississippi",371,"Assoc","1986","University of Mississippi","University, MS","University, MS","38677","BA,MA,PHD","Finance","School of Business Adm",160,"160","National Universities","25,090","Mich State","Michigan State University","PHD",1987,"UTD"
"2001",126,127,43,43,"Liebenberg, Andre","University of Mississippi",371,"Assoc","2006","University of Mississippi","University, MS","University, MS","38677","BA,MA,PHD","Finance","School of Business Adm",160,"160","National Universities","25,090","Georgia","University of Georgia","PHD",2004,"UTD"
"2002",126,127,62,62,"Ganguly, Arup","University of Mississippi",371,"Asst","2018","University of Mississippi","University, MS","University, MS","38677","BA,MA,PHD","Finance","School of Business Adm",160,"160","National Universities","25,090","Pittsburgh","University of Pittsburgh","PHD",2018,"UTD"
"2003",126,127,62,62,"Ge, Lin","University of Mississippi",371,"Asst","2018","University of Mississippi","University, MS","University, MS","38677","BA,MA,PHD","Finance","School of Business Adm",160,"160","National Universities","25,090","Pittsburgh","University of Pittsburgh","PHD",2018,"UTD"
"2004",126,127,66,66,"Lynch, Andrew A.","University of Mississippi",371,"Asst","2015","University of Mississippi","University, MS","University, MS","38677","BA,MA,PHD","Finance","School of Business Adm",160,"160","National Universities","25,090","Missouri","U of Missouri at Columbia","PHD",2012,"UTD"
